9.508499882575478068e+02,7.639555200769359544e+02,2.405542997339628357e+02,2.047262991612794622e+03,-1.208467097379205143e+03,-3.085785681438330357e+03,9.292963344648067050e+02,7.773403671568005393e+02,2.688894906270449496e+02,1.523154083407803000e+15
9.559146850862932752e+02,7.420787751394780116e+02,2.260666499838637833e+02,4.818001638256171191e+02,-2.173112465222367973e+03,-1.411630257548575173e+03,9.405067519989108860e+02,7.322867011758122544e+02,2.424368570481479992e+02,1.523154083418366000e+15
9.636357322142491739e+02,7.363268371174781350e+02,2.305478208092452235e+02,7.662990208214957875e+02,-5.490077969940634830e+02,4.650782271416039748e+02,9.665387777039489947e+02,7.523060237477018291e+02,2.491452942101124108e+02,1.523154083428451000e+15
9.565009461846507293e+02,8.096141285390106077e+02,3.128683317314124679e+02,-2.236403030410967858e+03,8.419814165343119384e+03,7.307817031024866992e+03,9.269267729811185745e+02,8.989779099253241839e+02,3.815729625587039777e+02,1.523154083469505000e+15
9.412198827820323004e+02,9.067261020143070027e+02,3.784522310729273613e+02,-1.501157683745387203e+03,9.609738586837254843e+03,6.470281738927640617e+03,9.483028496835236183e+02,9.196399338361721902e+02,3.709579601041936030e+02,1.523154083479577000e+15
9.447619104611854937e+02,9.551702154881469369e+02,3.958363887029328225e+02,3.722917180044498764e+02,4.728613997412607205e+03,1.660399868046471511e+03,9.633155149777925317e+02,9.075169430936143726e+02,3.485177289436619503e+02,1.523154083489653000e+15
9.653308554637196721e+02,9.582192585954795732e+02,3.799854155370043145e+02,2.052408385051456662e+03,2.479245120644427516e+02,-1.605154135002807834e+03,9.821768832862092040e+02,9.139821617286861510e+02,3.475304436906111505e+02,1.523154083499672000e+15
9.852286788696692383e+02,9.502495439486369833e+02,3.636229629673208592e+02,1.965050819555092858e+03,-7.999589550546317014e+02,-1.616952149641562755e+03,9.846024184251043607e+02,9.398005841811500432e+02,3.633120517476654641e+02,1.523154083509744000e+15
9.981136475042471830e+02,9.456809342134645249e+02,3.520851940666682367e+02,1.264818001082147930e+03,-4.472214681088460111e+02,-1.134341616662082743e+03,9.913481079432740444e+02,9.491119140288382141e+02,3.567169466624312122e+02,1.523154083520082000e+15
9.994486260314813535e+02,9.462165814709738925e+02,3.542985993785374603e+02,1.182567958103744559e+02,5.895374444164619376e+01,2.349603476677040135e+02,9.881354245478939902e+02,9.512244434095716770e+02,3.678554208570275819e+02,1.523154083530117000e+15
9.693511681297864016e+02,9.596052137894345151e+02,3.808087172756580685e+02,-3.011170784559015374e+03,1.338152839225540220e+03,2.648131517522665490e+03,9.380711422699876039e+02,9.724043086634786732e+02,4.049692316961016445e+02,1.523154083540220000e+15
9.423042744515544200e+02,9.782457656815294058e+02,4.031067984192347353e+02,-2.668404759869270492e+03,1.847930447496821216e+03,2.197849129571518461e+03,9.453690886189124285e+02,9.835047891813688921e+02,3.989235643875847472e+02,1.523154083550281000e+15
9.211542808727605234e+02,9.986220301075893531e+02,4.218087717783932931e+02,-2.082845080522964963e+03,2.015358880713663439e+03,1.843664253904519683e+03,9.266883348926593271e+02,1.000518990058681197e+03,4.185322538418366776e+02,1.523154083560387000e+15
9.418824701619612370e+02,1.007442658170825325e+03,4.121110769597325998e+02,2.097917212140378069e+03,8.577777318109907583e+02,-9.920346361256179080e+02,9.834391102563917002e+02,9.961096974269245266e+02,3.839767396020267256e+02,1.523154083570451000e+15
9.388705113553321553e+02,9.916988536258869544e+02,3.981658361832173227e+02,-3.264757830691917206e+02,-1.584716676162161775e+03,-1.382619060286213880e+03,9.148793804272994521e+02,9.673772717628386317e+02,3.941409417679582248e+02,1.523154083580492000e+15
9.424023886219986252e+02,9.709344403929403597e+02,3.771753705453543262e+02,3.571217598526245069e+02,-2.057345487346913615e+03,-2.082435004109847796e+03,9.491990237193568873e+02,9.660171939216152168e+02,3.700110955103535275e+02,1.523154083590618000e+15
9.320481908403548914e+02,9.734433813770890538e+02,3.794596383442637375e+02,-1.039723095370591182e+03,2.756851115374051915e+02,2.534711216904636331e+02,9.181227754601850393e+02,9.965257772347069931e+02,4.025682561842716041e+02,1.523154083600683000e+15
9.364476191749688496e+02,9.699608632460194713e+02,3.662468055941155853e+02,4.524714967606080336e+02,-3.515738187009837930e+02,-1.324386602031186840e+03,9.512442784632886514e+02,9.637214939995758414e+02,3.504992616270627650e+02,1.523154083610775000e+15
9.173843537411939906e+02,9.515540148105044409e+02,3.548381374917493076e+02,-1.911778824913451672e+03,-1.836448379036158713e+03,-1.124956951682148429e+03,8.937963733398130444e+02,9.366629045619991984e+02,3.566733354096949711e+02,1.523154083620909000e+15
9.138162309857718810e+02,9.325328411070304355e+02,3.355732152107736965e+02,-3.337753407019994256e+02,-1.879988167380011873e+03,-1.912985496829792737e+03,9.293658964794843769e+02,9.318761511939180764e+02,3.275578624466195379e+02,1.523154083630903000e+15
9.115340160939013003e+02,9.271351150783194726e+02,3.267070648924927809e+02,-2.241994963315907228e+02,-5.171187454541687885e+02,-8.636125565912950606e+02,9.125895546090508788e+02,9.405372707234085965e+02,3.369707695425097427e+02,1.523154083640989000e+15
9.075746936501914206e+02,9.224112326290928650e+02,3.204938522296188239e+02,-3.932306404401896316e+02,-4.661569640399419541e+02,-6.109637349804706901e+02,9.058573661697975012e+02,9.228585376344078668e+02,3.229167651326578152e+02,1.523154083651032000e+15
8.999038803284850019e+02,9.182490065788304037e+02,3.158795613270581271e+02,-7.623429029533396033e+02,-4.106054136095590934e+02,-4.541159772495581706e+02,8.961653734111804397e+02,9.187483501689674767e+02,3.173749077743020734e+02,1.523154083661147000e+15
9.026759104860482239e+02,9.153796110847946466e+02,3.099470340841113511e+02,2.863892477369178664e+02,-2.819917541695789396e+02,-5.878296267688178887e+02,9.130713696731450000e+02,9.166162697268545116e+02,3.085556666136602075e+02,1.523154083671208000e+15
9.159962352242915813e+02,9.227104947354689557e+02,3.047510152595871773e+02,1.328581483389105870e+03,7.364863657051785140e+02,-5.125675354498521301e+02,9.264526674851657617e+02,9.328612959278391372e+02,3.054332927027512028e+02,1.523154083681286000e+15
9.159030831275608762e+02,9.161584835159532076e+02,2.972519827286994314e+02,-2.532461654790540706e+01,-6.640757826583194401e+02,-7.437758142866064190e+02,9.025241161969391896e+02,9.022416086393857313e+02,2.948786255523101545e+02,1.523154083691325000e+15
9.077738867539686680e+02,9.034846357439288340e+02,2.762109822365106879e+02,-8.126144757298199011e+02,-1.259382664021402434e+03,-2.095186550656720101e+03,8.998979365458554867e+02,8.974515457984877003e+02,2.626077398871880177e+02,1.523154083701376000e+15
8.966993301797372169e+02,8.939285320220503763e+02,2.616224572969535416e+02,-1.097663652990599758e+03,-9.404348110863867305e+02,-1.433654496020299575e+03,8.937509183628039864e+02,8.969662549403859657e+02,2.679857978639636258e+02,1.523154083711435000e+15
8.995226950619223771e+02,8.908157886942196910e+02,2.554720174077585284e+02,2.955633352370495004e+02,-2.999420933094812654e+02,-5.978174522424586712e+02,9.133226964740134690e+02,8.971073934772527991e+02,2.636581224787664723e+02,1.523154083721607000e+15
9.062323134299625735e+02,8.927799340687101903e+02,2.658705048534410480e+02,6.674002986144151919e+02,2.000288396734298146e+02,1.047003444867776125e+03,9.099862984456323147e+02,8.977435003762955148e+02,2.822471668215482055e+02,1.523154083731682000e+15
9.144573973917515559e+02,8.939509042374345427e+02,2.635046257869884130e+02,8.144662225805884646e+02,1.146866693543657902e+02,-2.492532981559211294e+02,9.160084783673962647e+02,8.931215860094245045e+02,2.506687122718579985e+02,1.523154083741659000e+15
9.105287764663295320e+02,8.946567603779074034e+02,2.597067680235322769e+02,-4.026764105242972391e+02,6.920363968156669898e+01,-3.768312741028306618e+02,8.984554933151016485e+02,8.942157498248366210e+02,2.584014432416354339e+02,1.523154083751692000e+15
9.168539204655492085e+02,8.993384721289545496e+02,2.456382718404629486e+02,6.373666506687777655e+02,4.673372712465532004e+02,-1.402357801453994171e+03,9.272058285700117040e+02,9.033281474831860578e+02,2.353380883984219167e+02,1.523154083761826000e+15
9.201329726372196092e+02,9.078563585794947812e+02,2.453057612431365442e+02,3.202249490264767360e+02,8.461572309354984327e+02,-1.640164822512156206e+01,9.170383583022021412e+02,9.117008723175694058e+02,2.589968286603500474e+02,1.523154083771852000e+15
9.216703317209520492e+02,9.099565866633777205e+02,2.478800635049534549e+02,1.498771977374751998e+02,1.998266137555200999e+02,2.575788660428022467e+02,9.200054413144197270e+02,9.035952424379056538e+02,2.506183822490215505e+02,1.523154083781996000e+15
9.098924411271689223e+02,9.078834140938913606e+02,2.635358946338999431e+02,-1.179595079611043957e+03,-2.097251676443966062e+02,1.562430287558832561e+03,8.966157785560111506e+02,9.038119753868496673e+02,2.766159371024183997e+02,1.523154083792070000e+15
9.097577279053268740e+02,9.089057716235993212e+02,2.642655984739445785e+02,7.427985251142672496e-01,1.047629412409178542e+02,5.409409903937591935e+01,9.214189654795953857e+02,9.120253808297513842e+02,2.493709994384008155e+02,1.523154083802108000e+15
9.117156906900911508e+02,9.148511309913878904e+02,2.577289082425074866e+02,1.957873277542036874e+02,5.932735433369109614e+02,-6.543698570371374217e+02,9.136662254896043578e+02,9.197488609467674223e+02,2.506512770206765595e+02,1.523154083812186000e+15
9.141320072024327601e+02,9.193014825619181920e+02,2.538938323422650285e+02,2.392724139347171786e+02,4.378862108558157047e+02,-3.756714332469489364e+02,9.145904504372322208e+02,9.178190986990792908e+02,2.566024550123939321e+02,1.523154083822285000e+15
