9.068618349312629334e+02,-1.090151264401197295e+03,8.436285276387759495e+02,2.110751818578614802e+03,7.331939067408067785e+03,2.716948872311049854e+02,9.120093306375187012e+02,-1.087880367040095734e+03,9.056180157976024248e+02,1.523143913788935000e+15
9.090432354968725122e+02,-1.039492389916260208e+03,8.664460357007023958e+02,1.927054971470854525e+02,4.977537582731449220e+03,2.278427882801516262e+03,8.901171178766959429e+02,-1.062152906105403645e+03,8.865465948903179196e+02,1.523143913799190000e+15
9.049924487015834984e+02,-9.930057681052689986e+02,9.083431956824449571e+02,-4.074007807695293195e+02,4.588682853227199303e+03,4.162211942186495435e+03,8.990146069348235187e+02,-9.962945221215924221e+02,9.274560768361723149e+02,1.523143913809206000e+15
9.086264798549672150e+02,-9.630382965642904765e+02,9.142289656702148477e+02,3.683122947466417827e+02,2.941453525716456625e+03,5.383733448736384162e+02,9.163345188160461703e+02,-9.789576535555841019e+02,8.784926162361197157e+02,1.523143913819309000e+15
9.295394913665088552e+02,-9.119817224101343527e+02,9.247090085015745444e+02,2.086862988002470047e+03,5.070212900430731679e+03,1.041467884330236302e+03,9.467693799305841367e+02,-8.903396835131427451e+02,9.298053178841977342e+02,1.523143913829341000e+15
9.337626285109224682e+02,-8.621248731391760884e+02,9.196976466214504171e+02,3.971670154359351272e+02,4.924588861645644101e+03,-5.137348760185909669e+02,9.171171357753114535e+02,-8.629701528725249773e+02,9.042716058980239495e+02,1.523143913839503000e+15
9.313126309810326120e+02,-8.042447422195707532e+02,9.232657287325866946e+02,-2.497856155249882875e+02,5.728671796177703072e+03,3.629497163696563575e+02,9.248909632967834114e+02,-7.956104999164218725e+02,9.319711596039089727e+02,1.523143913849531000e+15
9.336787531642876274e+02,-7.678439469568936602e+02,9.100808584169988080e+02,2.396221349925788218e+02,3.571049031123766326e+03,-1.322909575641048377e+03,9.385427315027925488e+02,-7.887298696559936388e+02,8.932664909377142521e+02,1.523143913859647000e+15
9.489891140050110607e+02,-7.314286173994917135e+02,9.053058489061925229e+02,1.528148637345688712e+03,3.598501814915147406e+03,-4.616088906941465666e+02,9.619032534958088263e+02,-7.307237781533275438e+02,9.137599351517968671e+02,1.523143913869728000e+15
9.459069040452293393e+02,-7.003289623808179840e+02,8.930000175048891151e+02,-3.266351870581947878e+02,3.066603554997648644e+03,-1.225069752997473870e+03,9.275432077119905898e+02,-7.052143255112956695e+02,8.853102750105272207e+02,1.523143913879767000e+15
9.441096999019047189e+02,-6.399446309855638901e+02,9.010975270152412122e+02,-1.757844603284103471e+02,6.001480566687690953e+03,8.244640415588373799e+02,9.455788476291620555e+02,-6.102263351402862099e+02,9.214457340555682094e+02,1.523143913889890000e+15
9.494298739788648618e+02,-5.905318413788697853e+02,8.993934268319869716e+02,5.341356104429700054e+02,4.868961119840830179e+03,-1.803938100262139415e+02,9.565078926591090749e+02,-6.011338574390524627e+02,8.894446862331442389e+02,1.523143913899959000e+15
9.697706483135852977e+02,-5.399086389062476883e+02,8.982217023383409469e+02,2.027641099366212529e+03,5.003649265768121040e+03,-1.150477039537863675e+02,9.847700665438761689e+02,-5.379750476320340340e+02,8.988539159449570661e+02,1.523143913909979000e+15
9.671913712890607258e+02,-5.032261963496156341e+02,8.819625178486126060e+02,-2.823607776998258032e+02,3.607950282010696810e+03,-1.624581124140193879e+03,9.443356832708739148e+02,-5.165802464506648448e+02,8.668538103984220697e+02,1.523143913920050000e+15
9.601411277791995644e+02,-4.478500116624713883e+02,8.764167525699118642e+02,-7.016219036148311261e+02,5.494142667816191533e+03,-5.350493253241842240e+02,9.559144920463367043e+02,-4.285533297954341947e+02,8.871167985326130747e+02,1.523143913930128000e+15
9.596135211944035746e+02,-3.995411146026132201e+02,8.674132984287558656e+02,-4.430611454104649738e+01,4.764685286838634056e+03,-8.939470697454408992e+02,9.661021336457557709e+02,-4.061736442209169127e+02,8.637603375408417605e+02,1.523143913940209000e+15
9.755919517471982090e+02,-3.459363687679904160e+02,8.632719185228504557e+02,1.598376943959680375e+03,5.303060125755870104e+03,-4.034149284001005071e+02,9.920134434454032544e+02,-3.399784758017540298e+02,8.680700093143996128e+02,1.523143913950264000e+15
9.736471660712784342e+02,-3.105552366808463489e+02,8.499885585635245207e+02,-2.137390097666921065e+02,3.474211334199047997e+03,-1.323523846045364508e+03,9.557186109557618465e+02,-3.282047058512609965e+02,8.407393478881997453e+02,1.523143913960301000e+15
9.646972531522350209e+02,-2.725285896329884281e+02,8.399417245525341968e+02,-8.924157368366554692e+02,3.760800458208692817e+03,-9.887839387541929455e+02,9.578847303308584742e+02,-2.692440559271209963e+02,8.431301290019973749e+02,1.523143913970394000e+15
9.655247847931511842e+02,-2.381646143257179347e+02,8.244774068762986872e+02,9.350677372049710812e+01,3.391079885205636401e+03,-1.534565921161562983e+03,9.752764738024338840e+02,-2.414086436005343330e+02,8.189009285876051081e+02,1.523143913980446000e+15
